x,y,z,time
6.981492,-5.363012,5.420473,00:45:08.319000
7.029376,-5.300763,5.396531,00:45:08.344000
7.034164,-5.094861,5.439626,00:45:08.359000
7.048530,-4.831499,5.497087,00:45:08.384000
7.192182,-4.668694,5.449203,00:45:08.398000
7.441179,-4.850653,5.329493,00:45:08.424000
7.857770,-5.295974,5.152322,00:45:08.438000
8.451532,-5.415684,4.888960,00:45:08.464000
9.006987,-5.324705,4.525041,00:45:08.478000
9.662998,-6.133945,4.558560,00:45:08.515000
9.950302,-6.947973,5.204995,00:45:08.529000
9.112331,-6.550536,5.966351,00:45:08.559000
7.632715,-6.258443,6.507440,00:45:08.572000
6.373365,-6.823475,6.622362,00:45:08.584000
5.339070,-7.149086,6.497863,00:45:08.606000
4.122815,-6.416461,6.430826,00:45:08.620000
2.782062,-5.501875,6.526594,00:45:08.639000
1.776498,-5.564125,7.038953,00:45:08.659000
1.465251,-6.162675,7.766790,00:45:08.681000
1.953669,-5.516241,7.848193,00:45:08.699000
2.877831,-3.715801,6.885724,00:45:08.720000
3.921702,-3.002329,5.061342,00:45:08.741000
5.750873,-4.414908,4.132392,00:45:08.757000
7.532158,-6.459556,6.081272,00:45:08.784000
7.498640,-6.962338,9.533711,00:45:08.799000
6.224925,-6.301539,11.429919,00:45:08.823000
5.003881,-5.880159,10.845734,00:45:08.838000
4.031836,-5.319916,9.107543,00:45:08.865000
3.351882,-4.443638,7.623138,00:45:08.879000
3.251326,-3.950433,6.799533,00:45:08.904000
3.509900,-3.763685,6.416461,00:45:08.919000
3.696647,-3.543418,6.382942,00:45:08.944000
3.730166,-3.438074,6.880936,00:45:08.959000
3.854665,-3.586514,7.718906,00:45:08.984000
4.295198,-3.955221,8.628703,00:45:08.999000
5.099649,-4.103662,9.088389,00:45:09.036000
6.181829,-3.375824,8.595184,00:45:09.051000
7.158663,-2.523489,7.173028,00:45:09.063000
8.015787,-2.547431,5.736507,00:45:09.078000
8.307879,-3.141193,6.042965,00:45:09.099000
7.278373,-4.027047,7.996634,00:45:09.118000
5.616797,-4.687847,9.548077,00:45:09.144000
4.276044,-4.458004,9.524135,00:45:09.158000
3.198653,-3.873818,8.422802,00:45:09.184000
2.695871,-3.768473,7.829040,00:45:09.199000
1.398214,-3.859453,6.789956,00:45:09.224000
0.972046,-3.572149,6.646304,00:45:09.239000
0.143652,-2.628834,6.478710,00:45:09.264000
-0.225055,-2.638410,6.885724,00:45:09.279000
0.148441,-3.567361,8.571242,00:45:09.304000
0.818817,-4.228160,11.089942,00:45:09.319000
1.331176,-4.663905,11.228806,00:45:09.344000
7.900866,0.550666,7.335834,00:45:09.359000
19.282900,4.884171,10.022128,00:45:09.384000
19.000385,-0.502782,15.188815,00:45:09.399000
8.547300,-4.850653,10.328587,00:45:09.424000
2.327164,-1.561020,2.825158,00:45:09.438000
3.538630,1.292869,0.909797,00:45:09.464000
7.661446,-1.982399,4.673482,00:45:09.479000
8.269572,-4.793192,9.064447,00:45:09.516000
5.238513,-3.835511,10.558430,00:45:09.531000
2.892196,-2.916138,9.557653,00:45:09.543000
2.336741,-3.572149,8.226477,00:45:09.558000
2.360683,-4.036624,7.800309,00:45:09.578000
2.432509,-3.591303,7.742848,00:45:09.598000
2.413355,-3.308787,7.240066,00:45:09.625000
2.264915,-3.356671,6.086061,00:45:09.639000
2.169147,-2.791639,4.596867,00:45:09.664000
1.968034,-1.709460,3.821146,00:45:09.679000
1.359907,-1.656788,5.516241,00:45:09.707000
0.545878,-2.743755,10.266336,00:45:09.721000
-0.521936,-3.548207,14.140155,00:45:09.747000
3.399766,3.232172,11.468226,00:45:09.760000
16.117765,8.250419,12.603078,00:45:09.787000
20.120871,0.335188,15.801731,00:45:09.800000
11.161768,-7.134721,8.959103,00:45:09.823000
4.079720,-4.376601,0.665588,00:45:09.838000
3.878607,0.253785,-0.474052,00:45:09.865000
7.805098,-1.877054,4.630386,00:45:09.879000
8.063671,-5.300763,10.141838,00:45:09.907000
4.855441,-6.191406,12.071565,00:45:09.921000
2.935291,-5.669470,10.386047,00:45:09.947000
2.370260,-4.707001,7.790732,00:45:09.960000
2.102109,-4.592079,6.272809,00:45:09.987000
2.250550,-4.989516,5.932832,00:45:10.016000
2.442086,-4.180276,5.966351,00:45:10.028000
2.379837,-3.102885,5.540183,00:45:10.042000
2.164358,-2.485181,4.735731,00:45:10.059000
1.781286,-1.575385,3.931279,00:45:10.078000
1.302446,-1.345541,3.533842,00:45:10.108000
0.881066,-2.729390,5.214571,00:45:10.122000
0.335188,-4.108450,10.706870,00:45:10.145000
-0.038307,-4.333505,17.271770,00:45:10.160000
4.132392,-0.852336,11.822568,00:45:10.186000
19.014750,1.139640,7.805098,00:45:10.200000
22.222980,-5.329493,15.701175,00:45:10.226000
7.790732,-8.580819,14.982914,00:45:10.240000
1.268927,-3.203442,5.391742,00:45:10.266000
4.367024,-0.119710,0.316035,00:45:10.280000
6.938396,-2.815581,3.600879,00:45:10.306000
5.793968,-5.468357,8.623915,00:45:10.320000
4.199430,-5.635951,10.194510,00:45:10.346000
3.174711,-5.094861,8.968679,00:45:10.360000
2.652776,-4.548983,7.350199,00:45:10.386000
2.662352,-4.084508,6.440403,00:45:10.400000
2.772485,-3.897760,6.095637,00:45:10.425000
2.633622,-3.773262,5.999869,00:45:10.439000
2.346318,-3.658340,5.995081,00:45:10.478000
2.145205,-3.691859,5.880159,00:45:10.492000
1.939303,-3.643975,5.592855,00:45:10.509000
1.489193,-3.404555,5.698200,00:45:10.522000
1.130063,-3.648763,7.168240,00:45:10.539000
0.785298,-5.324705,11.453861,00:45:10.559000
-0.067038,-7.115568,16.366762,00:45:10.584000
1.546654,-4.649539,11.027693,00:45:10.599000
16.390705,1.364695,7.762002,00:45:10.627000
23.386562,3.055001,10.007763,00:45:10.641000
9.619903,-3.840300,8.825027,00:45:10.663000
3.385401,-3.667917,3.806781,00:45:10.681000
3.485958,0.239420,-2.375048,00:45:10.708000
6.794744,-0.378284,0.062249,00:45:10.722000
10.046070,-3.878607,7.369353,00:45:10.748000
7.589619,-5.851429,11.453861,00:45:10.761000
4.424485,-5.837064,10.903194,00:45:10.787000
3.184288,-5.267244,8.566454,00:45:10.801000
2.849100,-4.831499,6.967127,00:45:10.825000
2.791639,-4.788404,6.722919,00:45:10.840000
2.738967,-4.663905,7.000646,00:45:10.869000
2.398990,-4.204218,6.890512,00:45:10.882000
1.972822,-3.912126,6.296751,00:45:10.909000
1.714248,-3.840300,5.525817,00:45:10.922000
1.417367,-3.476381,4.716578,00:45:10.958000
0.799663,-3.098097,4.568137,00:45:10.974000
0.383072,-3.993528,6.244078,00:45:10.986000
0.119710,-6.004658,11.046846,00:45:11.009000
-0.962469,-7.015011,15.605407,00:45:11.023000
2.240973,-0.833182,10.860099,00:45:11.040000
17.065870,5.544971,11.468226,00:45:11.069000
22.931664,-0.794875,17.209522,00:45:11.082000
11.693281,-7.618350,10.098742,00:45:11.109000
3.227384,-2.566584,-0.909797,00:45:11.123000
2.738967,2.801216,-4.572925,00:45:11.149000
7.393295,-0.914585,0.320823,00:45:11.163000
9.940725,-5.056554,6.804321,00:45:11.186000
7.163452,-5.214571,9.983821,00:45:11.201000
3.964798,-5.501875,9.892841,00:45:11.229000
3.074155,-5.779603,8.475474,00:45:11.242000
2.724602,-4.893748,7.225701,00:45:11.269000
2.164358,-4.309563,6.564901,00:45:11.282000
1.862689,-4.683059,6.378153,00:45:11.309000
1.570596,-4.707001,6.373365,00:45:11.322000
1.168370,-4.323928,5.913678,00:45:11.348000
0.785298,-3.845088,4.879383,00:45:11.362000
0.426168,-3.318364,5.003881,00:45:11.387000
0.411803,-4.295198,8.121132,00:45:11.414000
0.086191,-6.670246,14.595054,00:45:11.426000
-0.905008,-7.412448,17.453730,00:45:11.441000
8.269572,2.121263,10.769119,00:45:11.460000
22.428881,7.422025,10.850522,00:45:11.481000
18.239029,-1.819593,13.211205,00:45:11.507000
4.271256,-6.038177,3.979163,00:45:11.522000
0.890643,-2.169147,-2.954445,00:45:11.547000
6.239290,-0.703895,0.440533,00:45:11.561000
8.978256,-3.452439,8.001422,00:45:11.589000
6.191406,-5.894525,11.468226,00:45:11.603000
3.371036,-6.904878,10.472239,00:45:11.629000
2.504335,-6.521805,8.422802,00:45:11.642000
2.341529,-5.003881,7.278373,00:45:11.665000
2.403779,-3.950433,6.833052,00:45:11.679000
2.408567,-4.199430,6.521805,00:45:11.714000
2.188300,-4.505888,6.133945,00:45:11.725000
1.810017,-3.998317,5.707777,00:45:11.741000
1.436521,-3.409343,5.133168,00:45:11.767000
1.115698,-3.256114,4.424485,00:45:11.781000
0.909797,-3.576937,4.735731,00:45:11.808000
0.885855,-4.845864,7.790732,00:45:11.823000
0.387861,-6.976704,13.182474,00:45:11.849000
-1.053449,-8.379706,14.326903,00:45:11.880000
7.508216,0.181959,9.816227,00:45:11.893000
22.151154,6.823475,15.002068,00:45:11.907000
19.172768,-0.105345,18.535910,00:45:11.921000
5.185841,-4.276044,5.932832,00:45:11.941000
-0.536301,-1.455675,-4.778827,00:45:11.965000
3.418920,-0.407014,-3.179500,00:45:11.984000
9.418790,-2.968810,5.046977,00:45:12.002000
9.691729,-4.548983,10.338163,00:45:12.025000
5.631162,-5.171476,10.726024,00:45:12.040000
3.552995,-5.913678,9.179369,00:45:12.071000
3.916914,-5.870583,8.058883,00:45:12.084000
4.012682,-5.023035,7.565677,00:45:12.105000
3.835511,-4.568137,7.350199,00:45:12.119000
3.193865,-3.624821,6.540959,00:45:12.146000
2.992752,-3.620033,6.239290,00:45:12.159000
2.561796,-3.988740,5.559336,00:45:12.186000
2.413355,-3.744531,5.367800,00:45:12.199000
1.977611,-2.849100,4.812346,00:45:12.226000
1.417367,-3.098097,4.845864,00:45:12.239000
1.000776,-4.730943,7.489063,00:45:12.260000
0.311246,-5.875371,12.943054,00:45:12.281000
-0.847547,-5.626374,13.144167,00:45:12.301000
10.467450,1.240196,11.664551,00:45:12.326000
22.433670,2.825158,17.118542,00:45:12.340000
14.978126,-4.659117,15.729905,00:45:12.371000
3.337517,-4.692636,2.834735,00:45:12.384000
0.454898,-0.263362,-4.989516,00:45:12.405000
5.094861,0.205901,-0.617704,00:45:12.424000
9.375694,-2.322376,7.206547,00:45:12.447000
8.475474,-4.070143,10.831368,00:45:12.461000
5.554548,-4.812346,10.587160,00:45:12.489000
4.414908,-4.797980,9.370906,00:45:12.503000
4.429273,-4.304775,8.633492,00:45:12.529000
4.477157,-4.161122,8.216900,00:45:12.543000
4.477157,-4.510676,7.766790,00:45:12.569000
4.276044,-4.611232,7.407660,00:45:12.583000
3.974375,-4.223372,7.192182,00:45:12.608000
3.801992,-3.960010,7.015011,00:45:12.622000
3.720589,-4.122815,6.904878,00:45:12.648000
3.682282,-4.390966,6.914454,00:45:12.663000
3.711013,-4.587290,7.005434,00:45:12.689000
3.773262,-4.759673,7.101202,00:45:12.718000
3.907337,-5.008670,7.206547,00:45:12.730000
4.127604,-5.377377,7.340622,00:45:12.744000
4.448427,-5.837064,7.474698,00:45:12.761000
4.702212,-6.047753,7.613562,00:45:12.782000
4.802769,-5.875371,7.757214,00:45:12.807000
4.884171,-5.779603,7.771579,00:45:12.822000
4.970363,-5.875371,7.565677,00:45:12.849000
4.936844,-5.932832,7.292738,00:45:12.864000
4.802769,-5.961562,7.216124,00:45:12.889000
4.683059,-5.875371,7.350199,00:45:12.903000
4.616021,-5.645528,7.431602,00:45:12.929000
4.620809,-5.568913,7.249643,00:45:12.943000
4.687847,-5.808333,6.938396,00:45:12.969000
4.745308,-6.129156,6.828263,00:45:12.983000
4.735731,-6.105214,7.000646,00:45:13.008000
4.730943,-5.884948,7.206547,00:45:13.023000
4.774038,-5.947197,7.225701,00:45:13.049000
4.793192,-6.138733,7.091625,00:45:13.063000
4.788404,-6.110003,6.967127,00:45:13.089000
4.855441,-6.009446,6.876147,00:45:13.103000
4.960786,-6.004658,6.833052,00:45:13.129000
5.013458,-5.971139,6.861782,00:45:13.143000
5.037400,-5.951985,6.900089,00:45:13.174000
5.090073,-6.028600,6.890512,00:45:13.187000
5.161899,-6.071695,6.904878,00:45:13.202000
5.228937,-6.019023,6.962338,00:45:13.226000
5.300763,-5.999869,7.062895,00:45:13.244000
5.363012,-5.985504,7.134721,00:45:13.271000
5.334281,-5.942409,7.134721,00:45:13.284000
5.214571,-5.904101,7.062895,00:45:13.310000
5.056554,-5.822699,6.943185,00:45:13.324000
4.879383,-5.717354,6.809110,00:45:13.350000
4.754885,-5.702989,6.689400,00:45:13.364000
4.687847,-5.803545,6.603208,00:45:13.389000
4.630386,-5.942409,6.555324,00:45:13.404000
4.616021,-6.124368,6.545747,00:45:13.427000
4.644751,-6.291962,6.569689,00:45:13.441000
4.716578,-6.349423,6.593631,00:45:13.476000
4.807557,-6.387730,6.579266,00:45:13.487000
4.927267,-6.526594,6.531382,00:45:13.502000
5.013458,-6.670246,6.521805,00:45:13.530000
5.018247,-6.703765,6.560112,00:45:13.544000
5.003881,-6.718130,6.560112,00:45:13.578000
5.032612,-6.856994,6.469133,00:45:13.590000
5.027823,-6.856994,6.416461,00:45:13.604000
4.970363,-6.775591,6.301539,00:45:13.625000
4.970363,-6.789956,6.296751,00:45:13.650000
4.979939,-6.880936,6.339846,00:45:13.665000
4.960786,-6.943185,6.402095,00:45:13.689000
4.884171,-6.861782,6.435614,00:45:13.703000
4.874595,-6.809110,6.435614,00:45:13.730000
4.908113,-6.737284,6.445191,00:45:13.745000
4.975151,-6.703765,6.449979,00:45:13.770000
5.008670,-6.655881,6.426037,00:45:13.784000
4.999093,-6.550536,6.397307,00:45:13.810000
4.994305,-6.454768,6.373365,00:45:13.825000
5.032612,-6.493075,6.344635,00:45:13.850000
5.080496,-6.521805,6.344635,00:45:13.865000
5.090073,-6.392519,6.378153,00:45:13.890000
5.066131,-6.268020,6.416461,00:45:13.904000
5.042189,-6.253655,6.430826,00:45:13.930000
5.023035,-6.258443,6.416461,00:45:13.957000
5.003881,-6.229713,6.421249,00:45:13.969000
5.003881,-6.220136,6.469133,00:45:13.983000
5.032612,-6.263232,6.521805,00:45:14.003000
5.070919,-6.339846,6.564901,00:45:14.024000
5.090073,-6.378153,6.584054,00:45:14.050000
5.109226,-6.363788,6.598420,00:45:14.064000
5.147533,-6.349423,6.641516,00:45:14.090000
5.190629,-6.382942,6.660669,00:45:14.104000
5.200206,-6.449979,6.603208,00:45:14.131000
5.104438,-6.464345,6.512228,00:45:14.145000
4.965574,-6.426037,6.497863,00:45:14.171000
4.879383,-6.435614,6.588843,00:45:14.185000
4.831499,-6.497863,6.670246,00:45:14.211000
4.783615,-6.550536,6.689400,00:45:14.225000
4.750096,-6.622362,6.631939,00:45:14.250000
4.716578,-6.761226,6.560112,00:45:14.265000
4.644751,-6.933608,6.622362,00:45:14.290000
4.548983,-7.015011,6.852205,00:45:14.304000
4.486734,-6.933608,7.110779,00:45:14.330000
4.467580,-6.833052,7.220912,00:45:14.344000
4.462792,-6.789956,7.187394,00:45:14.371000
4.434062,-6.718130,7.235278,00:45:14.397000
4.405331,-6.617573,7.455544,00:45:14.409000
4.467580,-6.770802,7.699753,00:45:14.424000
4.606444,-7.307104,7.881712,00:45:14.443000
4.587290,-7.383718,7.800309,00:45:14.464000
4.357447,-5.755661,7.125144,00:45:14.491000
4.352659,-3.169923,5.870583,00:45:14.506000
5.080496,-2.193089,4.635174,00:45:14.527000
6.287174,-3.629610,4.376601,00:45:14.547000
6.957550,-5.482722,5.683835,00:45:14.567000
6.598420,-6.066907,7.752425,00:45:14.589000
5.774815,-5.808333,9.121908,00:45:14.603000
5.023035,-5.549759,9.241618,00:45:14.634000
4.395754,-5.324705,8.585608,00:45:14.647000
3.926491,-5.046977,7.800309,00:45:14.665000
3.754108,-4.908113,7.192182,00:45:14.689000
3.811569,-4.975151,6.876147,00:45:14.703000
3.926491,-5.066131,6.871359,00:45:14.733000
4.122815,-5.114015,7.034164,00:45:14.746000
4.405331,-5.224148,7.134721,00:45:14.769000
4.649539,-5.453991,7.129933,00:45:14.783000
4.817134,-5.717354,7.067683,00:45:14.813000
4.941632,-5.832275,7.005434,00:45:14.827000
4.989516,-5.779603,6.957550,00:45:14.856000
4.960786,-5.779603,6.967127,00:45:14.869000
4.865018,-5.851429,7.091625,00:45:14.883000
4.726154,-5.784391,7.287950,00:45:14.905000
4.611232,-5.717354,7.431602,00:45:14.932000
4.592079,-5.880159,7.445967,00:45:14.946000
4.673482,-5.961562,7.345411,00:45:14.967000
4.812346,-5.635951,7.216124,00:45:14.989000
4.955997,-5.114015,7.067683,00:45:15.004000
5.114015,-4.888960,6.833052,00:45:15.034000
5.185841,-4.965574,6.732495,00:45:15.047000
5.152322,-5.358223,7.086837,00:45:15.067000
5.008670,-5.319916,7.407660,00:45:15.087000
4.333505,-4.979939,8.245630,00:45:15.113000
4.079720,-4.965574,8.331821,00:45:15.127000
3.414132,-4.965574,8.178593,00:45:15.149000
3.232172,-4.845864,8.097190,00:45:15.163000
2.954445,-4.462792,8.001422,00:45:15.197000
2.834735,-4.357447,8.049306,00:45:15.209000
2.839523,-4.922479,8.633492,00:45:15.224000
3.045424,-5.549759,9.816227,00:45:15.251000
3.524265,-6.406884,11.281479,00:45:15.265000
4.041412,-7.613562,11.937490,00:45:15.303000
4.352659,-6.392519,9.428367,00:45:15.318000
6.287174,-0.430956,4.707001,00:45:15.330000
9.504981,2.533065,4.170700,00:45:15.348000
9.260772,-2.039860,6.698977,00:45:15.364000
6.354211,-6.938396,7.627927,00:45:15.385000
4.769250,-7.972692,8.183381,00:45:15.412000
3.816358,-6.253655,8.791509,00:45:15.426000
2.427721,-4.529830,8.767567,00:45:15.447000
1.446098,-4.031836,7.943961,00:45:15.469000
1.182736,-3.811569,7.000646,00:45:15.484000
1.067814,-3.150769,6.378153,00:45:15.518000
0.914585,-2.930503,6.344635,00:45:15.529000
0.871489,-3.529053,7.259220,00:45:15.548000
1.115698,-4.769250,9.275137,00:45:15.569000
1.910573,-6.301539,11.583148,00:45:15.587000
3.265691,-5.233725,10.132261,00:45:15.607000
9.835381,0.009577,5.750873,00:45:15.633000
16.199169,-1.130063,5.568913,00:45:15.647000
10.845734,-6.598420,7.627927,00:45:15.668000
2.863465,-6.813898,7.632715,00:45:15.689000
2.767697,-6.057330,7.096414,00:45:15.707000
4.539406,-5.391742,7.153875,00:45:15.739000
2.868254,-4.266468,7.402872,00:45:15.762000
1.154005,-3.481169,7.038953,00:45:15.774000
1.048660,-3.122039,6.852205,00:45:15.788000
1.288081,-3.246537,8.010999,00:45:15.804000
1.948880,-4.050989,10.247183,00:45:15.830000
2.911349,-5.252879,12.282255,00:45:15.845000
3.294421,-5.521029,11.640609,00:45:15.875000
5.295974,-2.087744,7.010222,00:45:15.888000
12.339716,-0.220267,4.783615,00:45:15.911000
14.867992,-5.272032,7.484274,00:45:15.926000
6.722919,-7.838616,7.814674,00:45:15.951000
0.229843,-5.372589,5.664681,00:45:15.966000
2.298434,-4.850653,5.554548,00:45:15.991000
5.707777,-5.899313,6.856994,00:45:16.006000
4.390966,-6.129156,7.307104,00:45:16.031000
1.460463,-5.190629,6.550536,00:45:16.046000
0.330400,-3.351882,6.301539,00:45:16.071000
0.598550,-2.375048,7.934384,00:45:16.086000
1.359907,-3.576937,10.965444,00:45:16.111000
2.063802,-5.841852,13.383588,00:45:16.141000
2.250550,-5.592855,11.501745,00:45:16.153000
5.650316,0.809240,5.267244,00:45:16.167000
13.953407,1.853112,3.758897,00:45:16.186000
14.595054,-5.142745,7.091625,00:45:16.208000
6.291962,-7.426814,7.632715,00:45:16.228000
2.892196,-6.459556,7.216124,00:45:16.244000
4.146757,-6.081272,8.403648,00:45:16.267000
3.830723,-5.592855,8.983045,00:45:16.287000
1.968034,-4.946421,7.350199,00:45:16.313000
0.138864,-3.916914,5.822699,00:45:16.327000
-0.636858,-2.882619,6.703765,00:45:16.354000
0.000000,-3.323152,9.021352,00:45:16.368000
0.761356,-5.085284,11.329363,00:45:16.389000
1.182736,-5.947197,12.631808,00:45:16.407000
2.820370,-2.997540,8.556877,00:45:16.431000
12.315774,0.229843,4.209007,00:45:16.445000
18.976442,-3.878607,6.148310,00:45:16.479000
16.079458,-6.732495,7.359776,00:45:16.491000
1.225831,-5.176264,6.823475,00:45:16.506000
0.641646,-4.606444,6.373365,00:45:16.533000
5.937620,-5.535394,7.580042,00:45:16.559000
5.995081,-5.712565,8.317456,00:45:16.571000
3.251326,-5.348647,8.671799,00:45:16.588000
1.039083,-4.271256,7.508216,00:45:16.606000
0.919373,-3.232172,6.220136,00:45:16.626000
1.541866,-3.208230,5.750873,00:45:16.653000
2.039860,-3.720589,6.042965,00:45:16.668000
2.063802,-3.734955,7.053318,00:45:16.691000
1.891419,-4.070143,9.777920,00:45:16.706000
2.762909,-6.464345,14.279019,00:45:16.731000
5.204995,-6.392519,13.814544,00:45:16.746000
12.196063,-0.962469,10.113108,00:45:16.771000
14.963760,0.459687,7.977480,00:45:16.786000
6.732495,-2.427721,4.620809,00:45:16.811000
0.239420,-3.797204,2.427721,00:45:16.826000
1.824382,-4.553771,3.648763,00:45:16.853000
4.960786,-4.180276,6.909666,00:45:16.868000
3.960010,-3.399766,9.543288,00:45:16.891000
1.350330,-3.260903,9.639056,00:45:16.906000
0.746991,-3.864242,7.766790,00:45:16.935000
1.786075,-5.051765,6.382942,00:45:16.949000
2.686294,-5.444415,6.502652,00:45:16.969000
3.031059,-4.429273,6.967127,00:45:16.996000
3.361459,-3.830723,6.799533,00:45:17.010000
3.907337,-5.023035,6.416461,00:45:17.026000
4.606444,-6.684611,6.311116,00:45:17.046000
5.487510,-6.943185,6.354211,00:45:17.078000
6.406884,-6.186617,6.445191,00:45:17.094000
6.976704,-5.851429,6.732495,00:45:17.108000
7.110779,-5.961562,7.177817,00:45:17.128000
7.158663,-6.076484,7.168240,00:45:17.150000
7.536947,-6.991069,6.694188,00:45:17.166000
8.226477,-8.724471,6.698977,00:45:17.191000
8.437167,-9.351752,7.364564,00:45:17.204000
7.757214,-8.389283,8.149862,00:45:17.232000
6.631939,-6.871359,8.121132,00:45:17.245000
5.726931,-5.449203,7.010222,00:45:17.272000
5.358223,-4.577713,5.894525,00:45:17.285000
5.473145,-4.362236,5.554548,00:45:17.314000
5.889736,-4.812346,5.880159,00:45:17.328000
6.301539,-5.588067,6.172252,00:45:17.354000
6.564901,-6.038177,5.908890,00:45:17.371000
6.847417,-5.908890,5.339070,00:45:17.393000
7.196970,-5.439626,4.999093,00:45:17.420000
7.354988,-4.917690,5.133168,00:45:17.433000
7.230489,-4.544195,5.588067,00:45:17.448000
7.053318,-4.367024,6.033388,00:45:17.467000
6.943185,-4.390966,6.301539,00:45:17.487000
6.823475,-4.601655,6.387730,00:45:17.517000
6.737284,-4.850653,6.344635,00:45:17.530000
6.780379,-4.965574,6.186617,00:45:17.553000
6.895301,-5.008670,5.923255,00:45:17.568000
6.947973,-5.219360,5.650316,00:45:17.595000
6.909666,-5.592855,5.463568,00:45:17.609000
6.852205,-5.784391,5.339070,00:45:17.634000
6.842628,-5.655105,5.300763,00:45:17.648000
6.856994,-5.406107,5.353435,00:45:17.672000
6.861782,-5.295974,5.453991,00:45:17.686000
6.866570,-5.348647,5.564125,00:45:17.714000
6.895301,-5.401319,5.731719,00:45:17.728000
6.895301,-5.248090,5.947197,00:45:17.754000
6.866570,-4.946421,6.042965,00:45:17.768000
6.890512,-4.836287,5.985504,00:45:17.794000
6.938396,-4.970363,5.971139,00:45:17.808000
6.947973,-5.109226,6.014235,00:45:17.834000
6.967127,-5.161899,6.014235,00:45:17.863000
7.000646,-5.214571,5.884948,00:45:17.876000
6.976704,-5.363012,5.554548,00:45:17.890000
6.943185,-5.779603,5.075707,00:45:17.907000
6.943185,-6.315904,4.639963,00:45:17.927000
6.943185,-6.483498,4.434062,00:45:17.954000
6.971915,-6.397307,4.467580,00:45:17.968000
7.024588,-5.674258,5.181053,00:45:17.994000
7.034164,-5.305551,5.530606,00:45:18.008000
6.928820,-4.419696,6.215348,00:45:18.034000
6.938396,-4.362236,6.301539,00:45:18.048000
6.995857,-4.630386,6.517017,00:45:18.074000
6.986280,-4.754885,6.502652,00:45:18.088000
6.967127,-5.003881,6.282385,00:45:18.114000
7.024588,-5.243302,5.774815,00:45:18.129000
7.173028,-5.458780,5.228937,00:45:18.154000
7.201759,-5.492299,4.989516,00:45:18.168000
7.091625,-5.339070,5.133168,00:45:18.194000
7.010222,-5.152322,5.377377,00:45:18.208000
6.981492,-5.161899,5.511452,00:45:18.234000
6.952762,-5.410896,5.573701,00:45:18.249000
6.871359,-5.573701,5.635951,00:45:18.286000
6.789956,-5.487510,5.664681,00:45:18.300000
6.799533,-5.377377,5.631162,00:45:18.320000
6.909666,-5.401319,5.564125,00:45:18.333000
7.024588,-5.420473,5.540183,00:45:18.347000
7.082048,-5.324705,5.578490,00:45:18.370000
7.096414,-5.224148,5.669470,00:45:18.394000
7.048530,-5.238513,5.726931,00:45:18.409000
6.947973,-5.363012,5.669470,00:45:18.434000
6.890512,-5.516241,5.597643,00:45:18.449000
6.919243,-5.588067,5.544971,00:45:18.474000
6.991069,-5.521029,5.497087,00:45:18.489000
7.072472,-5.382165,5.492299,00:45:18.514000
7.096414,-5.281609,5.544971,00:45:18.529000
7.010222,-5.310339,5.588067,00:45:18.554000
6.880936,-5.406107,5.592855,00:45:18.569000
6.847417,-5.487510,5.578490,00:45:18.595000
6.909666,-5.535394,5.544971,00:45:18.609000
6.981492,-5.516241,5.497087,00:45:18.635000
7.029376,-5.391742,5.420473,00:45:18.649000
7.077260,-5.233725,5.334281,00:45:18.689000
7.149086,-5.147533,5.319916,00:45:18.704000
7.153875,-5.123591,5.382165,00:45:18.717000
7.082048,-5.200206,5.425261,00:45:18.731000
7.038953,-5.372589,5.434838,00:45:18.748000
7.019799,-5.453991,5.506664,00:45:18.768000
6.967127,-5.439626,5.592855,00:45:18.795000
6.919243,-5.487510,5.573701,00:45:18.809000
6.924031,-5.568913,5.487510,00:45:18.837000
6.976704,-5.535394,5.434838,00:45:18.850000
7.015011,-5.477933,5.434838,00:45:18.877000
6.991069,-5.516241,5.477933,00:45:18.890000
6.938396,-5.583278,5.535394,00:45:18.917000
6.914454,-5.583278,5.535394,00:45:18.930000
6.947973,-5.544971,5.468357,00:45:18.957000
6.991069,-5.525817,5.396531,00:45:18.970000
7.029376,-5.530606,5.348647,00:45:18.997000
7.058106,-5.511452,5.281609,00:45:19.010000
7.072472,-5.492299,5.185841,00:45:19.037000
7.067683,-5.554548,5.142745,00:45:19.050000
7.024588,-5.674258,5.219360,00:45:19.077000
6.962338,-5.755661,5.329493,00:45:19.090000
6.924031,-5.798757,5.406107,00:45:19.118000
6.943185,-5.755661,5.497087,00:45:19.150000
7.010222,-5.592855,5.544971,00:45:19.165000
7.062895,-5.430049,5.434838,00:45:19.176000
7.048530,-5.406107,5.238513,00:45:19.191000
6.991069,-5.554548,5.147533,00:45:19.208000
6.933608,-5.774815,5.204995,00:45:19.237000
6.904878,-5.870583,5.276821,00:45:19.250000
6.914454,-5.813122,5.315128,00:45:19.277000
6.967127,-5.702989,5.339070,00:45:19.290000
7.010222,-5.621585,5.363012,00:45:19.316000
6.991069,-5.592855,5.382165,00:45:19.330000
6.952762,-5.602432,5.339070,00:45:19.356000
6.952762,-5.640739,5.233725,00:45:19.370000
6.976704,-5.669470,5.147533,00:45:19.397000
6.986280,-5.679047,5.147533,00:45:19.411000
6.976704,-5.717354,5.281609,00:45:19.437000
6.947973,-5.717354,5.305551,00:45:19.451000
6.871359,-5.741296,5.257667,00:45:19.477000
6.880936,-5.765238,5.233725,00:45:19.511000
