x,y,z,time
12.100295,-12.928689,1.766921,00:45:05.128000
6.660669,-12.397177,2.489970,00:45:05.146000
0.632069,-10.951078,2.920926,00:45:05.167000
-3.169923,-9.083601,3.552995,00:45:05.193000
-5.343858,-8.169016,3.634398,00:45:05.206000
-6.584054,-9.045294,2.987964,00:45:05.232000
-8.604761,-8.394072,1.292869,00:45:05.245000
-15.241488,-3.303998,1.762132,00:45:05.283000
-19.934124,-0.689530,1.891419,00:45:05.294000
-17.013197,-6.550536,0.258574,00:45:05.309000
-11.027693,-10.591949,0.483629,00:45:05.336000
-7.967903,-9.083601,0.646434,00:45:05.350000
-2.303222,-1.728614,0.090980,00:45:05.372000
-1.379060,-1.297657,-0.363919,00:45:05.386000
0.957681,-4.850653,-2.001553,00:45:05.419000
1.642422,-7.024588,-2.140416,00:45:05.432000
2.801216,-11.889606,-1.666364,00:45:05.447000
5.985504,-17.262194,-0.967257,00:45:05.472000
11.549629,-23.132776,-0.823605,00:45:05.491000
16.606182,-28.289886,-0.172383,00:45:05.517000
18.071434,-24.957159,0.766145,00:45:05.541000
11.913548,-11.836933,-2.523489,00:45:05.560000
14.475344,-0.751779,-10.050858,00:45:05.573000
25.124752,-1.723825,-11.372458,00:45:05.588000
20.853497,-9.753978,-1.886631,00:45:05.609000
10.591949,-12.976573,6.114791,00:45:05.636000
5.463568,-12.406754,4.946421,00:45:05.650000
1.948880,-12.200851,1.383849,00:45:05.674000
-1.096544,-10.285490,-0.052672,00:45:05.688000
-2.782062,-6.291962,0.296881,00:45:05.720000
-2.758120,-2.662352,1.484405,00:45:05.732000
-2.260126,-0.842759,1.498770,00:45:05.747000
-8.451532,-3.739743,-0.445322,00:45:05.772000
-26.700138,-11.635820,-0.794875,00:45:05.802000
-33.480518,-15.705963,0.689530,00:45:05.813000
-16.572664,-11.492168,0.541090,00:45:05.827000
0.991199,-5.549759,-0.205901,00:45:05.853000
6.038177,-2.662352,-0.272939,00:45:05.882000
2.686294,-1.699883,-0.804452,00:45:05.893000
-1.350330,-1.498770,-1.522712,00:45:05.908000
-2.446874,-2.499547,-1.915361,00:45:05.934000
-0.177171,-6.124368,-1.575385,00:45:05.948000
6.502652,-14.705187,-1.704672,00:45:05.990000
15.926229,-25.613171,-2.647987,00:45:06.005000
24.468740,-31.785421,-0.272939,00:45:06.018000
23.764847,-25.167849,0.095768,00:45:06.032000
21.562180,-8.350976,-6.569689,00:45:06.048000
22.299595,3.490746,-9.634268,00:45:06.074000
16.821661,-0.143652,-2.753332,00:45:06.088000
11.846510,-10.931925,5.712565,00:45:06.114000
8.987833,-15.409082,6.268020,00:45:06.128000
5.137957,-16.768990,2.753332,00:45:06.156000
1.403002,-16.304514,0.905008,00:45:06.170000
-0.948104,-11.238382,-0.023942,00:45:06.196000
-1.833959,-5.243302,-0.110133,00:45:06.210000
-1.489193,-1.240196,-0.100556,00:45:06.238000
-2.466028,1.168370,0.876278,00:45:06.251000
-6.272809,4.050989,3.203442,00:45:06.270000
-13.292608,-2.375048,0.952892,00:45:06.296000
-24.574087,-13.182474,-2.585738,00:45:06.310000
-28.945898,-10.199299,-0.124498,00:45:06.334000
-17.779343,-2.015918,1.584962,00:45:06.348000
-2.001553,-0.191536,-0.023942,00:45:06.374000
5.286397,-2.082955,-1.465251,00:45:06.388000
2.863465,-3.385401,-2.355895,00:45:06.416000
-0.919373,-5.865794,-1.312023,00:45:06.445000
1.268927,-12.871228,0.574608,00:45:06.458000
8.346188,-21.313183,-1.086968,00:45:06.472000
14.628572,-25.876532,-3.605668,00:45:06.489000
20.915747,-27.006596,-0.359130,00:45:06.514000
20.709845,-20.872650,2.762909,00:45:06.530000
16.802507,-4.903325,-1.513135,00:45:06.556000
22.965183,9.318233,-4.601655,00:45:06.571000
24.435223,5.090073,-0.158017,00:45:06.594000
16.845604,-10.433931,4.261679,00:45:06.608000
12.301409,-16.213533,1.843535,00:45:06.636000
8.336611,-15.452178,-0.780510,00:45:06.650000
3.825934,-13.536817,0.316035,00:45:06.674000
0.574608,-9.035717,0.761356,00:45:06.691000
-1.546654,-4.783615,0.679953,00:45:06.715000
-2.394202,-2.260126,0.833182,00:45:06.729000
-3.021482,-1.355118,1.872266,00:45:06.757000
-5.975927,0.684742,4.060566,00:45:06.771000
-7.086837,1.924938,3.687071,00:45:06.794000
-18.057070,-13.962984,-5.037400,00:45:06.812000
-24.420856,-18.464083,-3.337517,00:45:06.834000
-23.372196,-5.736507,2.102109,00:45:06.857000
-15.835250,-2.413355,1.848324,00:45:06.872000
-0.742203,-1.053449,0.483629,00:45:06.890000
5.516241,-2.437297,-0.852336,00:45:06.909000
3.141193,-3.457227,-2.547431,00:45:06.936000
-0.526724,-6.751649,-2.279280,00:45:06.952000
1.723825,-13.876793,-0.847547,00:45:06.974000
9.648633,-20.728998,-3.026271,00:45:06.988000
18.382681,-26.345795,-5.521029,00:45:07.016000
25.459940,-27.356148,-4.089296,00:45:07.031000
24.770411,-17.319654,-4.582502,00:45:07.056000
21.255722,-3.591303,-6.607996,00:45:07.071000
20.422541,4.553771,-5.056554,00:45:07.098000
18.009186,1.704672,1.877054,00:45:07.113000
15.083470,-7.034164,6.636727,00:45:07.136000
12.090718,-13.431472,4.084508,00:45:07.150000
8.087613,-17.017986,1.489193,00:45:07.178000
3.399766,-14.288596,0.694318,00:45:07.192000
-0.253785,-7.852982,0.282516,00:45:07.216000
-2.365471,-3.347094,0.220267,00:45:07.231000
-3.093309,-1.604115,0.627281,00:45:07.257000
-4.491522,-0.881066,2.681506,00:45:07.289000
-6.823475,0.885855,4.687847,00:45:07.303000
-11.070788,-6.287174,1.412579,00:45:07.315000
-21.533449,-16.606182,-0.354342,00:45:07.331000
-28.117504,-12.210428,3.055001,00:45:07.351000
-19.139248,-2.887407,3.529053,00:45:07.376000
-4.031836,-0.100556,1.029507,00:45:07.391000
4.031836,-2.255338,-0.584185,00:45:07.417000
4.017470,-6.287174,-0.478840,00:45:07.431000
2.868254,-12.191275,0.081403,00:45:07.457000
5.789180,-18.693928,-2.178724,00:45:07.472000
12.856863,-25.507826,-6.430826,00:45:07.496000
25.488670,-31.613039,-8.585608,00:45:07.511000
28.792669,-25.498249,-7.407660,00:45:07.537000
15.207970,-7.963115,-4.884171,00:45:07.553000
13.450625,4.050989,-2.873042,00:45:07.576000
23.199814,6.761226,-1.230620,00:45:07.591000
19.910181,4.314352,0.316035,00:45:07.617000
8.700529,-4.462792,2.375048,00:45:07.653000
4.338294,-17.334021,3.227384,00:45:07.667000
5.492299,-21.298819,0.861913,00:45:07.679000
3.529053,-14.044387,-2.949656,00:45:07.693000
-0.703895,-7.685388,-3.093309,00:45:07.711000
-3.782839,-7.005434,0.588974,00:45:07.736000
-6.162675,-8.288726,3.155558,00:45:07.750000
-7.738060,-8.058883,3.323152,00:45:07.777000
-7.833828,-6.449979,1.642422,00:45:07.793000
-7.556100,-6.574478,-0.033519,00:45:07.820000
-8.264784,-9.619903,0.885855,00:45:07.833000
-7.714118,-10.146626,2.260126,00:45:07.859000
-4.860229,-6.157887,2.288857,00:45:07.873000
-1.886631,-1.900996,1.704672,00:45:07.900000
-0.172383,-0.263362,0.967257,00:45:07.915000
1.125275,-1.618480,-1.053449,00:45:07.933000
5.736507,-8.815451,-3.998317,00:45:07.956000
18.617311,-23.779211,-4.151546,00:45:07.971000
31.004911,-31.665712,-2.398990,00:45:08.008000
28.768728,-22.562958,-0.339977,00:45:08.021000
15.365987,-8.465898,1.762132,00:45:08.034000
4.807557,-1.695095,-2.020706,00:45:08.050000
11.190498,-4.414908,-9.993398,00:45:08.076000
20.757729,-8.350976,-11.133038,00:45:08.091000
17.017986,-10.165780,-4.271256,00:45:08.117000
9.749189,-12.057199,1.383849,00:45:08.131000
4.769250,-12.799402,1.158794,00:45:08.157000
2.193089,-12.622231,-0.723049,00:45:08.171000
0.373495,-11.640609,0.196325,00:45:08.197000
-2.054225,-9.030929,2.566584,00:45:08.211000
-3.145981,-7.474698,3.299210,00:45:08.237000
-4.783615,-4.994305,4.400543,00:45:08.251000
-4.850653,-4.548983,4.414908,00:45:08.277000
-8.896853,-3.964798,-1.249773,00:45:08.291000
-13.426683,-7.029376,-2.676718,00:45:08.317000
-21.016302,-14.863204,0.004788,00:45:08.331000
-16.831238,-13.369223,3.490746,00:45:08.361000
-5.195418,-4.611232,3.782839,00:45:08.375000
2.724602,0.617704,2.585738,00:45:08.390000
3.782839,-0.009577,0.933739,00:45:08.417000
0.962469,-4.501099,-1.407791,00:45:08.432000
-1.326388,-12.176909,-2.892196,00:45:08.460000
1.024718,-19.100941,-3.586514,00:45:08.474000
9.581595,-24.052151,-4.343082,00:45:08.500000
24.061728,-32.000900,-4.587290,00:45:08.513000
29.783869,-31.004911,-3.414132,00:45:08.540000
16.031574,-5.190629,-5.449203,00:45:08.553000
4.180276,19.273323,-7.398083,00:45:08.579000
17.515980,9.998186,-6.809110,00:45:08.593000
31.799788,-15.859192,-1.369483,00:45:08.619000
22.299595,-24.818295,5.808333,00:45:08.633000
8.844181,-17.946936,5.109226,00:45:08.659000
3.974375,-10.390836,2.614468,00:45:08.676000
1.996764,-4.865018,3.490746,00:45:08.690000
-0.794875,-2.365471,5.363012,00:45:08.714000
-3.289633,-2.269703,4.673482,00:45:08.730000
-4.352659,-2.710236,3.380613,00:45:08.750000
-4.793192,-4.290410,3.701436,00:45:08.775000
-5.578490,-8.135497,2.667141,00:45:08.789000
-11.085154,-14.781801,-0.641646,00:45:08.816000
-19.689915,-15.207970,1.177947,00:45:08.829000
-18.363527,-6.560112,4.347870,00:45:08.856000
-7.752425,-0.014365,1.800440,00:45:08.869000
-0.837971,-0.991199,0.373495,00:45:08.893000
-0.794875,-5.832275,0.785298,00:45:08.917000
-1.742979,-8.829816,-0.038307,00:45:08.932000
0.517148,-11.123461,-1.359907,00:45:08.959000
4.821922,-14.930242,-3.289633,00:45:08.973000
10.208876,-20.063410,-2.767697,00:45:08.999000
17.381905,-25.857378,-0.770933,00:45:09.013000
22.969971,-26.341007,-0.311246,00:45:09.039000
18.890251,-17.176003,0.019154,00:45:09.053000
8.628703,-4.352659,-3.907337,00:45:09.079000
17.899052,6.564901,-8.513782,00:45:09.105000
29.937098,5.137957,-5.688623,00:45:09.128000
22.117636,-11.032481,2.030283,00:45:09.140000
12.315774,-20.245369,5.147533,00:45:09.154000
6.038177,-17.362751,2.580950,00:45:09.172000
2.547431,-11.956643,0.957681,00:45:09.199000
0.411803,-6.416461,0.636858,00:45:09.213000
-1.302446,-2.873042,0.933739,00:45:09.239000
-2.308010,-1.537078,1.527501,00:45:09.253000
-5.492299,1.034295,4.592079,00:45:09.279000
-11.530476,7.594408,5.037400,00:45:09.293000
-20.561403,-4.994305,0.818817,00:45:09.319000
-24.808718,-22.457611,-0.952892,00:45:09.333000
-19.316420,-12.526464,3.332729,00:45:09.359000
-9.131485,4.817134,5.803545,00:45:09.373000
-0.689530,8.307879,2.025495,00:45:09.399000
-2.221819,0.565032,-0.416591,00:45:09.413000
-6.708553,-4.367024,-0.253785,00:45:09.439000
-3.294421,-7.091625,0.651223,00:45:09.460000
5.578490,-14.389153,-1.565808,00:45:09.481000
11.568783,-22.539015,-5.386954,00:45:09.495000
14.714764,-26.053703,-4.884171,00:45:09.512000
17.453730,-26.556486,-1.618480,00:45:09.533000
22.768858,-25.062504,0.445322,00:45:09.559000
20.781672,-15.672444,-0.665588,00:45:09.573000
6.909666,3.442862,-2.504335,00:45:09.599000
17.372328,12.425907,-1.948880,00:45:09.613000
36.521152,-1.292869,2.767697,00:45:09.639000
25.555710,-14.532804,4.141969,00:45:09.653000
9.825804,-16.558298,0.268151,00:45:09.679000
5.937620,-14.695610,-0.440533,00:45:09.693000
5.477933,-12.224793,-0.354342,00:45:09.720000
2.025495,-4.912902,0.407014,00:45:09.734000
0.023942,-4.505888,1.575385,00:45:09.760000
-3.835511,-4.879383,3.840300,00:45:09.774000
-6.574478,-2.901772,4.865018,00:45:09.799000
-8.916007,2.537854,6.086061,00:45:09.814000
-13.345281,-0.694318,1.455675,00:45:09.839000
-25.857378,-9.758766,-3.011906,00:45:09.870000
-33.140541,-6.148310,0.095768,00:45:09.882000
-20.278889,0.737414,1.608904,00:45:09.896000
-1.288081,-0.311246,0.799663,00:45:09.912000
7.340622,-4.132392,0.095768,00:45:09.939000
5.391742,-6.876147,-1.757344,00:45:09.954000
2.011129,-12.296620,-3.064578,00:45:09.981000
4.568137,-19.867086,-4.036624,00:45:09.995000
11.688493,-23.980324,-4.443638,00:45:10.019000
17.190369,-23.994690,-3.107674,00:45:10.034000
20.580557,-21.906946,-0.861913,00:45:10.062000
18.914194,-15.844827,0.057461,00:45:10.076000
10.644621,-3.931279,-4.812346,00:45:10.099000
20.288465,8.073248,-9.117120,00:45:10.114000
33.796551,5.190629,-2.892196,00:45:10.142000
22.649149,-8.173804,4.491522,00:45:10.155000
10.314221,-13.445837,2.624045,00:45:10.181000
8.350976,-12.962208,-0.809240,00:45:10.210000
6.244078,-11.008539,-0.531513,00:45:10.222000
1.733402,-7.647080,0.703895,00:45:10.236000
-1.632846,-5.564125,1.699883,00:45:10.253000
-2.858677,-4.151546,1.661576,00:45:10.273000
-2.906561,-2.552219,1.522712,00:45:10.300000
-4.347870,-1.369483,3.280056,00:45:10.314000
-5.688623,-0.407014,4.587290,00:45:10.342000
-9.892841,-10.180145,-0.445322,00:45:10.355000
-21.136013,-19.584570,-3.438074,00:45:10.381000
-25.129541,-13.019669,0.713472,00:45:10.395000
-12.990938,-4.132392,3.490746,00:45:10.421000
0.703895,0.316035,4.333505,00:45:10.435000
3.792415,1.292869,2.537854,00:45:10.461000
-1.000776,-1.173159,-1.321599,00:45:10.475000
-4.673482,-5.200206,-2.499547,00:45:10.501000
-0.790087,-10.706870,-2.015918,00:45:10.515000
8.236053,-19.325996,-4.989516,00:45:10.541000
18.057070,-29.300240,-8.097190,00:45:10.555000
25.167849,-32.388760,-7.034164,00:45:10.580000
22.859838,-22.060175,-5.272032,00:45:10.613000
18.358738,-5.219360,-6.114791,00:45:10.627000
22.266075,5.358223,-8.633492,00:45:10.639000
24.167072,5.276821,-6.521805,00:45:10.653000
19.910181,-3.730166,3.074155,00:45:10.677000
15.255854,-11.080365,8.250419,00:45:10.697000
9.528923,-12.636597,4.343082,00:45:10.716000
3.864242,-14.058752,1.163582,00:45:10.738000
-0.095768,-12.488156,1.182736,00:45:10.753000
-2.849100,-8.384495,1.872266,00:45:10.783000
-5.506664,-5.975927,2.394202,00:45:10.796000
-7.474698,-4.539406,3.246537,00:45:10.821000
-8.413225,-0.574608,5.114015,00:45:10.835000
-7.398083,3.126827,5.386954,00:45:10.861000
-6.622362,0.895431,2.547431,00:45:10.875000
-14.609419,-4.084508,1.230620,00:45:10.901000
-24.502260,-2.279280,2.006341,00:45:10.915000
-20.417751,1.752556,1.297657,00:45:10.947000
-5.817910,-0.320823,-0.656011,00:45:10.959000
6.133945,-8.245630,-2.580950,00:45:10.974000
11.693281,-20.834343,-5.219360,00:45:10.994000
14.681245,-29.233202,-5.918467,00:45:11.019000
15.710752,-28.218061,-2.959233,00:45:11.034000
17.870321,-23.707386,1.369483,00:45:11.064000
19.167978,-16.721106,-0.306458,00:45:11.077000
21.317972,-5.343858,-9.112331,00:45:11.099000
21.950041,3.160346,-11.358093,00:45:11.113000
16.692375,1.063026,-5.549759,00:45:11.147000
15.653291,-3.845088,-1.522712,00:45:11.159000
15.801731,-14.389153,4.841076,00:45:11.176000
12.698846,-13.637373,3.447650,00:45:11.197000
2.695871,-12.536040,0.569820,00:45:11.219000
0.636858,-11.592725,0.363919,00:45:11.233000
-1.848324,-8.092402,0.560243,00:45:11.278000
-3.529053,-5.295974,1.632846,00:45:11.294000
-4.750096,-4.098873,3.643975,00:45:11.309000
-6.540959,-2.054225,6.579266,00:45:11.320000
-7.800309,1.154005,7.211336,00:45:11.335000
-9.241618,-5.396531,2.743755,00:45:11.354000
-16.112978,-15.308526,0.761356,00:45:11.380000
-22.088905,-11.578360,2.494758,00:45:11.394000
-16.582241,-5.540183,1.719037,00:45:11.424000
-4.036624,-7.345411,0.612916,00:45:11.437000
4.812346,-10.165780,-0.191536,00:45:11.469000
7.110779,-11.664551,-1.000776,00:45:11.492000
6.382942,-13.302185,-0.900220,00:45:11.505000
6.766014,-14.369999,-0.493206,00:45:11.518000
8.667010,-15.155296,-0.445322,00:45:11.534000
10.414778,-16.021997,-0.608127,00:45:11.554000
13.273455,-16.989256,-2.020706,00:45:11.577000
16.500837,-15.686810,-6.062119,00:45:11.594000
17.262194,-11.415554,-8.413225,00:45:11.615000
14.039598,-7.613562,-5.817910,00:45:11.634000
9.696517,-5.817910,-7.383718,00:45:11.655000
13.215993,-10.783484,-12.607866,00:45:11.686000
15.093047,-20.738575,-7.857770,00:45:11.700000
7.977480,-23.865402,1.221043,00:45:11.714000
2.446874,-18.262970,2.782062,00:45:11.735000
0.497994,-10.347740,-0.081403,00:45:11.754000
-0.067038,-4.261679,-1.120486,00:45:11.780000
-0.253785,-0.636858,0.325611,00:45:11.794000
-1.211466,1.915361,4.180276,00:45:11.824000
-5.386954,6.919243,7.489063,00:45:11.838000
-12.210428,5.549759,5.985504,00:45:11.861000
-16.500837,-10.319010,1.915361,00:45:11.876000
-12.646173,-20.384233,-1.130063,00:45:11.903000
-7.656657,-12.866440,1.393425,00:45:11.917000
-7.359776,-2.025495,4.477157,00:45:11.943000
-6.277597,0.047884,2.039860,00:45:11.957000
-4.692636,-6.512228,-0.656011,00:45:11.983000
-3.165135,-13.330915,-0.502782,00:45:11.997000
1.005565,-14.053964,1.144428,00:45:12.019000
5.516241,-11.774684,1.158794,00:45:12.034000
6.483498,-13.283031,-0.268151,00:45:12.068000
5.937620,-16.429012,-1.273715,00:45:12.095000
7.340622,-16.706739,-1.968034,00:45:12.109000
10.568007,-16.974890,-2.925714,00:45:12.121000
12.536040,-17.736246,-3.179500,00:45:12.136000
11.664551,-14.901511,-1.709460,00:45:12.154000
8.710106,-8.499416,-0.550666,00:45:12.185000
6.368577,-1.886631,-4.118027,00:45:12.198000
15.792154,3.950433,-11.645397,00:45:12.222000
25.412056,-1.915361,-13.828909,00:45:12.236000
17.434576,-20.379444,-4.414908,00:45:12.264000
5.238513,-27.322630,4.386178,00:45:12.277000
-0.143652,-18.540697,2.772485,00:45:12.304000
-1.144428,-8.719683,-0.991199,00:45:12.318000
-1.326388,-3.615245,-0.972046,00:45:12.344000
-1.977611,-2.221819,2.537854,00:45:12.358000
-6.823475,1.527501,9.715671,00:45:12.384000
-14.920665,8.303091,7.513005,00:45:12.397000
-23.894133,0.301669,-1.666364,00:45:12.424000
-26.786329,-10.443508,-4.893748,00:45:12.437000
-16.802507,-7.383718,-4.237737,00:45:12.464000
-2.940080,-5.659893,-1.910573,00:45:12.491000
3.505111,-9.112331,-1.321599,00:45:12.503000
1.034295,-12.804191,-2.542642,00:45:12.517000
-2.284068,-14.614207,-4.697424,00:45:12.535000
-0.818817,-15.672444,-6.660669,00:45:12.555000
3.059790,-16.021997,-7.527370,00:45:12.585000
4.577713,-15.773001,-7.316680,00:45:12.599000
9.112331,-15.006856,-5.468357,00:45:12.622000
10.721235,-14.820108,-4.898537,00:45:12.636000
11.702858,-14.322115,-4.276044,00:45:12.665000
11.803414,-14.820108,-4.338294,00:45:12.678000
13.460202,-15.188815,-3.131616,00:45:12.705000
13.077129,-10.611102,0.407014,00:45:12.719000
7.321469,-3.141193,0.809240,00:45:12.742000
3.768473,-0.665588,0.287304,00:45:12.756000
9.524135,-11.975797,1.412579,00:45:12.785000
19.053057,-23.908499,-1.019930,00:45:12.798000
17.918205,-19.780895,-3.136404,00:45:12.824000
6.177041,-10.721235,-1.719037,00:45:12.838000
-2.619257,-6.473921,-0.316035,00:45:12.865000
-5.506664,-6.138733,0.497994,00:45:12.879000
-6.019023,-7.168240,1.326388,00:45:12.896000
-6.971915,-8.494628,1.388637,00:45:12.916000
-10.673351,-9.677363,1.144428,00:45:12.940000
-16.021997,-9.811439,-0.301669,00:45:12.957000
-15.998055,-11.271901,-0.847547,00:45:12.981000
-9.686940,-11.645397,-0.359130,00:45:12.996000
-4.663905,-8.125920,-1.383849,00:45:13.025000
-3.768473,-6.517017,-2.082955,00:45:13.038000
-3.203442,-8.298303,-2.758120,00:45:13.061000
-0.311246,-9.998186,-4.582502,00:45:13.074000
3.797204,-11.798626,-6.588843,00:45:13.101000
7.235278,-15.873557,-6.344635,00:45:13.114000
10.793061,-20.882227,-4.295198,00:45:13.137000
17.731459,-23.750481,-6.311116,00:45:13.158000
25.143906,-20.341137,-10.625467,00:45:13.181000
21.562180,-10.702082,-8.255207,00:45:13.194000
8.743625,-2.260126,-2.231396,00:45:13.224000
-0.052672,0.713472,-2.829947,00:45:13.253000
5.544971,-9.897630,-4.855441,00:45:13.266000
17.434576,-24.923639,-0.656011,00:45:13.279000
17.405846,-22.060175,2.700660,00:45:13.297000
7.738060,-9.888053,2.394202,00:45:13.316000
-0.588974,-3.404555,0.909797,00:45:13.343000
-3.361459,-1.771709,-0.225055,00:45:13.357000
-2.691083,-1.924938,0.435745,00:45:13.385000
-2.561796,-4.381389,1.527501,00:45:13.399000
-5.947197,-9.801862,3.327940,00:45:13.420000
-11.702858,-13.967772,2.006341,00:45:13.436000
-16.060305,-14.982914,-0.612916,00:45:13.471000
-14.398729,-13.594277,0.071826,00:45:13.482000
-7.881712,-10.510546,0.790087,00:45:13.497000
-4.213795,-8.212111,1.316811,00:45:13.521000
-4.266468,-7.618350,1.029507,00:45:13.536000
-2.609680,-9.011775,-0.900220,00:45:13.565000
1.182736,-11.487380,-3.289633,00:45:13.579000
3.658340,-13.737929,-3.706224,00:45:13.610000
7.556100,-16.735470,-2.997540,00:45:13.622000
24.784777,-23.884556,-6.196194,00:45:13.640000
36.042313,-22.864626,-9.825804,00:45:13.658000
23.458387,-9.509769,-7.206547,00:45:13.676000
6.722919,0.407014,-1.029507,00:45:13.705000
-1.742979,2.734178,1.805228,00:45:13.719000
-1.723825,-1.537078,-4.199430,00:45:13.745000
8.825027,-18.454506,-4.563348,00:45:13.759000
18.875887,-29.372066,2.738967,00:45:13.780000
13.848063,-20.829556,4.338294,00:45:13.796000
3.179500,-10.117896,2.571373,00:45:13.832000
-2.126051,-4.649539,0.239420,00:45:13.843000
-2.130840,-3.624821,-1.206678,00:45:13.857000
-1.278504,-4.927267,-0.526724,00:45:13.881000
-2.542642,-7.838616,1.829170,00:45:13.896000
-5.999869,-11.113884,3.983952,00:45:13.926000
-9.299079,-13.431472,2.303222,00:45:13.940000
-11.860875,-14.159308,-0.095768,00:45:13.962000
-12.315774,-11.449073,0.474052,00:45:13.994000
-7.824251,-7.843405,0.402226,00:45:14.006000
-1.613692,-8.121132,0.181959,00:45:14.020000
0.550666,-9.289502,0.248997,00:45:14.036000
3.040636,-11.971008,-0.718261,00:45:14.062000
3.452439,-12.761095,-1.019930,00:45:14.076000
7.388506,-15.959748,-0.895431,00:45:14.113000
10.156203,-16.826450,-1.101333,00:45:14.124000
16.347609,-17.156849,-3.078943,00:45:14.138000
19.651608,-16.031574,-3.701436,00:45:14.164000
17.080235,-11.654974,-0.967257,00:45:14.182000
13.996503,-9.117120,0.215478,00:45:14.196000
6.981492,-5.683835,-1.326388,00:45:14.222000
6.521805,-8.647857,-3.495534,00:45:14.237000
10.026917,-14.815320,-2.820370,00:45:14.271000
8.738836,-16.955736,-2.365471,00:45:14.292000
4.242526,-16.213533,-0.119710,00:45:14.314000
0.421380,-15.126566,0.378284,00:45:14.326000
-2.130840,-11.018116,-0.656011,00:45:14.341000
-2.461239,-9.624691,-0.794875,00:45:14.356000
-3.672705,-8.700529,-0.177171,00:45:14.380000
-6.378153,-9.409213,1.091756,00:45:14.400000
-11.817780,-8.743625,0.708684,00:45:14.433000
-12.325351,-8.403648,0.306458,00:45:14.444000
-9.121908,-9.102755,0.694318,00:45:14.459000
-3.600879,-10.386047,0.464475,00:45:14.484000
-3.198653,-10.232818,0.325611,00:45:14.506000
-4.362236,-9.653421,0.646434,00:45:14.520000
-4.022259,-8.834604,0.775721,00:45:14.547000
-0.153229,-9.619903,0.158017,00:45:14.560000
5.257667,-13.536817,0.799663,00:45:14.589000
8.465898,-15.935806,0.928950,00:45:14.617000
20.628443,-23.027431,0.612916,00:45:14.632000
26.350584,-23.046585,0.153229,00:45:14.643000
16.678009,-11.990162,1.043872,00:45:14.658000
6.799533,-2.456451,1.522712,00:45:14.678000
6.311116,0.014365,-0.785298,00:45:14.703000
15.624560,-6.804321,-6.507440,00:45:14.718000
22.213404,-16.247053,-6.713342,00:45:14.738000
15.552734,-16.132132,-1.857901,00:45:14.757000
5.008670,-12.540829,-0.028730,00:45:14.784000
0.023942,-12.167333,-0.263362,00:45:14.798000
-0.794875,-11.271901,-0.234632,00:45:14.824000
-0.986411,-9.011775,0.248997,00:45:14.838000
-1.886631,-7.656657,0.071826,00:45:14.869000
-3.715801,-7.953538,0.689530,00:45:14.882000
-6.454768,-8.178593,3.610456,00:45:14.902000
-10.204087,-5.204995,4.381389,00:45:14.920000
-14.796166,-3.318364,4.070143,00:45:14.955000
-15.533581,-5.171476,4.606444,00:45:14.968000
-11.037270,-6.110003,2.997540,00:45:14.982000
-7.460332,-6.028600,1.312023,00:45:15.000000
-7.268796,-6.263232,0.301669,00:45:15.032000
-6.675035,-8.279149,-1.292869,00:45:15.043000
-1.848324,-12.789825,-2.145205,00:45:15.058000
5.549759,-16.634912,-2.729390,00:45:15.084000
10.960655,-20.063410,-3.792415,00:45:15.112000
16.007633,-26.058491,-3.744531,00:45:15.136000
22.213404,-28.419174,-2.710236,00:45:15.151000
19.852720,-18.258183,-5.425261,00:45:15.163000
15.533581,-1.484405,-11.482592,00:45:15.182000
18.277336,7.331046,-12.181698,00:45:15.197000
16.721106,1.465251,-9.064447,00:45:15.219000
11.540052,-13.326127,-2.877831,00:45:15.245000
6.110003,-20.585346,3.184288,00:45:15.269000
0.004788,-17.817650,3.236961,00:45:15.282000
-3.059790,-14.647726,1.125275,00:45:15.302000
-3.648763,-11.817780,-0.598550,00:45:15.319000
-4.237737,-8.801085,0.057461,00:45:15.349000
-5.784391,-6.138733,3.011906,00:45:15.362000
-8.791509,-2.106898,6.253655,00:45:15.382000
-11.257536,1.742979,5.262455,00:45:15.400000
-12.310986,-3.160346,2.303222,00:45:15.435000
-14.235924,-10.395624,2.260126,00:45:15.446000
-15.447390,-6.991069,2.269703,00:45:15.460000
-13.010092,-1.115698,1.326388,00:45:15.486000
-7.254431,-2.308010,-0.272939,00:45:15.503000
-4.046201,-4.711789,-1.541866,00:45:15.518000
3.581726,-13.378799,-3.481169,00:45:15.544000
5.195418,-15.638926,-3.620033,00:45:15.558000
7.196970,-18.114531,-4.663905,00:45:15.595000
12.531252,-23.420080,-4.683059,00:45:15.618000
23.209391,-29.870060,-2.485181,00:45:15.633000
24.080881,-23.151930,-2.193089,00:45:15.648000
11.880029,-0.258574,-6.502652,00:45:15.663000
12.277467,15.418659,-7.168240,00:45:15.680000
24.511837,2.169147,-1.254562,00:45:15.699000
24.593241,-15.911864,4.793192,00:45:15.723000
13.014880,-14.906300,5.181053,00:45:15.743000
1.896208,-10.505757,1.426944,00:45:15.756000
-2.303222,-13.737929,-0.277727,00:45:15.784000
-0.833182,-15.782578,-0.215478,00:45:15.797000
0.392649,-11.382035,-0.114922,00:45:15.824000
-1.216254,-6.004658,1.101333,00:45:15.837000
-4.041412,-2.959233,4.616021,00:45:15.867000
-6.047753,-1.398214,7.752425,00:45:15.880000
-6.205771,0.000000,6.636727,00:45:15.904000
-9.749189,-3.849876,2.035071,00:45:15.917000
-23.381773,-9.054871,0.770933,00:45:15.949000
